bodyType,brand,color,engineDisplacement,enginePower,fuelType,mileage,model_info,numberOfDoors,vehicleTransmission,Владельцы,ПТС,Привод,Руль,sample,price,model_time,xDrive,comment_length
внедорожник,BMW,синий,0.20943600504268312,1.15212198509633,дизель,-0.5908607927005619,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,2870000.0,-0.5327687097448641,0,-0.4598810718590397
хэтчбек,AUDI,пурпурный,-1.3060324953333067,-1.2267020365213432,бензин,0.7982361425461935,E_KLASSE,5,роботизированная,0,Оригинал,передний,Левый,1,600000.0,-0.348829839260494,0,0.10637001974114445
седан,MERCEDES,белый,-0.7377318076923104,-0.4092682993631466,бензин,-0.5358833414374977,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,1350000.0,-0.7167075802292342,0,-0.6044346075668332
седан,BMW,чёрный,1.5354709428716744,2.7961741081448377,бензин,-0.884073866103571,E_KLASSE,4,роботизированная,-2,Оригинал,задний,Левый,1,3699000.0,-0.1648909687761239,0,0.39946477490039467
седан,MERCEDES,синий,-1.1165989327863077,-0.9144239796294479,бензин,-0.15446200178575015,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,1,1230000.0,-0.7167075802292342,0,1.6904773869113778
седан,MERCEDES,синий,0.6830199114101799,0.15099527329584203,бензин,-1.398418465698016,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,2250000.0,0.9387422541300967,0,-0.35919205733154214
седан,MERCEDES,белый,-1.400749276606806,-0.9695318720221353,бензин,-1.453884605416752,E_KLASSE,4,роботизированная,-1,Оригинал,передний,Левый,1,2350000.0,-1.6364019326510848,0,4.258545717830523
седан,MERCEDES,серый,-0.26414790132481364,-0.4735608404879486,бензин,1.2783725502436207,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,735000.0,0.7548033836457266,0,0.39747093302856307
внедорожник,AUDI,чёрный,2.9562226619741647,2.2450951842179636,дизель,0.9362906312734435,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,1195000.0,0.20298677219261632,0,-0.6233761053492337
седан,MERCEDES,чёрный,0.20943600504268312,-0.06025164754279303,дизель,-0.4320370446072654,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,3190000.0,-0.5327687097448641,0,2.9525792917808023
лифтбек,AUDI,чёрный,0.02000244249568425,-0.4735608404879486,бензин,0.11773746802337659,E_KLASSE,5,роботизированная,-2,Оригинал,полный,Левый,1,1325000.0,0.01904790170824622,0,1.3415550593408418
седан,BMW,чёрный,0.6830199114101799,-0.34497575823834464,бензин,-1.427739773038317,E_KLASSE,4,механическая,-2,Дубликат,задний,Левый,1,900000.0,6.089030627692459,0,0.08842544289465974
седан,BMW,чёрный,0.20943600504268312,-0.06025164754279303,дизель,-0.5736345246381351,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,3389000.0,-1.0845853211979744,1,0.5200922081462086
седан,BMW,серый,0.20943600504268312,-0.0969902424712513,дизель,0.531778762091209,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,1400000.0,0.3869256426769864,0,0.2858157882059915
седан,BMW,чёрный,1.5354709428716744,0.7112588459548307,бензин,1.897516389156858,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,320000.0,1.6744977360675772,0,0.931820554679441
седан,MERCEDES,чёрный,-0.7377318076923104,-0.65725381513024,бензин,-0.5786435813087699,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,1,1799000.0,-1.0845853211979744,0,-0.15083558172513636
внедорожник,BMW,чёрный,-0.7377318076923104,-0.6021459227375525,дизель,-1.0030084190026665,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,3275004.0,-1.4524630621667147,0,3.7471252777057082
внедорожник,BMW,чёрный,0.20943600504268312,1.15212198509633,дизель,0.007782565497248201,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,2090000.0,-0.348829839260494,0,-0.8088033994295757
седан,MERCEDES,чёрный,-0.9271653702393091,-0.65725381513024,бензин,-0.21823584525090461,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,1099000.0,0.20298677219261632,0,0.46326771479900697
внедорожник,MERCEDES,чёрный,2.577355536880167,2.768620161948494,бензин,-0.07773791424529611,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,3140000.0,-0.348829839260494,0,0.1153423081643868
внедорожник,BMW,чёрный,1.5354709428716744,1.3909228521313086,бензин,0.2887784275084652,E_KLASSE,5,автоматическая,-2,Дубликат,полный,Левый,1,950000.0,0.01904790170824622,0,-0.3811243179216901
хэтчбек,BMW,белый,-0.7377318076923104,-1.0981169542717393,бензин,-0.3989284017355089,E_KLASSE,5,автоматическая,-1,Оригинал,задний,Левый,1,607000.0,0.5708645131613566,0,0.28182810446232825
седан,BMW,синий,1.5354709428716744,1.3909228521313086,бензин,1.0951143793667402,E_KLASSE,4,автоматическая,-2,Дубликат,задний,Левый,1,800000.0,0.3869256426769864,0,-0.5924715563358434
купе,BMW,белый,0.20943600504268312,1.0510908490430697,бензин,-0.9940287686296994,E_KLASSE,2,роботизированная,-1,Оригинал,задний,Левый,1,2950000.0,-0.9006464507136043,0,-0.5466131932837157
внедорожник,BMW,чёрный,0.20943600504268312,-0.34497575823834464,дизель,0.9118562084898595,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,610000.0,1.3066199950988369,0,-0.3173213780230778
седан,BMW,серебристый,-0.26414790132481364,-0.34497575823834464,бензин,1.608237257822006,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,550000.0,0.9387422541300967,0,0.0804500754073332
хэтчбек,BMW,чёрный,-1.1165989327863077,-1.2909945776461451,бензин,0.6064259236950583,E_KLASSE,5,автоматическая,0,Оригинал,задний,Левый,1,440000.0,0.5708645131613566,0,-0.5097271186548306
внедорожник,MERCEDES,коричневый,0.20943600504268312,-0.06025164754279303,дизель,-0.7985533863610267,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,3150000.0,-0.9006464507136043,0,-0.6991420964788357
внедорожник,BMW,белый,-0.7377318076923104,-0.65725381513024,дизель,-0.6763812724431062,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,1299000.0,-0.348829839260494,0,0.7404117349836041
седан,MERCEDES,чёрный,-1.1165989327863077,-0.9144239796294479,бензин,-0.7252501180102744,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,1,1360000.0,-0.7167075802292342,0,-0.3851120016653534
седан,BMW,синий,1.5354709428716744,1.785862747612235,бензин,-0.4320370446072654,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,2400000.0,-0.348829839260494,1,-0.6343422356443077
седан,AUDI,красный,-0.9271653702393091,-0.8776853847009896,бензин,0.3508052097445934,E_KLASSE,4,вариатор,-2,Оригинал,передний,Левый,1,530000.0,0.5708645131613566,0,-0.7509819851464583
седан,AUDI,чёрный,-0.7377318076923104,-1.1532248466644266,бензин,3.294212429889308,E_KLASSE,4,вариатор,-2,Дубликат,передний,Левый,1,345000.0,1.8584366065519473,0,-0.31133985240758294
седан,BMW,чёрный,-0.7377318076923104,-0.06025164754279303,бензин,-0.9744690131914403,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,1,3144000.0,-0.9006464507136043,0,1.5548961396268268
внедорожник,BMW,чёрный,0.20943600504268312,0.46327333018773736,бензин,0.19104073637412886,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,1350000.0,0.01904790170824622,0,0.19708982490948382
купе,BMW,чёрный,1.5354709428716744,0.7112588459548307,бензин,0.6797291920458106,E_KLASSE,2,механическая,-2,Оригинал,задний,Левый,1,1000000.0,1.3066199950988369,0,1.3864165014570535
седан,BMW,чёрный,0.5883031301366805,-0.4092682993631466,бензин,2.158011770452648,E_KLASSE,4,автоматическая,-2,Дубликат,задний,Левый,1,305000.0,4.249641922848759,0,1.5130254603183624
внедорожник,MERCEDES,чёрный,2.577355536880167,2.768620161948494,бензин,-1.1039836711558277,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,5650000.0,-0.9006464507136043,0,0.288806551013739
внедорожник,MERCEDES,чёрный,0.6830199114101799,0.15099527329584203,бензин,1.9136675426168073,E_KLASSE,5,автоматическая,-2,Дубликат,полный,Левый,1,720000.0,0.3869256426769864,0,-0.6991420964788357
седан,BMW,серый,-0.26414790132481364,-0.5837766252733234,бензин,1.6448888919973823,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,320000.0,1.8584366065519473,0,-0.6243730262851495
внедорожник,BMW,коричневый,-0.7377318076923104,-0.0969902424712513,бензин,-0.16325839398784042,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,1590000.0,-0.7167075802292342,1,-0.06908806498003936
купе,AUDI,чёрный,-0.7377318076923104,-0.4092682993631466,бензин,0.43538496420996975,E_KLASSE,2,роботизированная,0,Оригинал,полный,Левый,1,1230000.0,0.01904790170824622,0,0.29379115569331804
седан,AUDI,чёрный,-0.07471433877781476,-0.051066998810678464,бензин,1.4860651439040855,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,1,380000.0,1.6744977360675772,0,-0.33028135018998345
внедорожник,BMW,серебристый,0.20943600504268312,-0.22557532472085526,дизель,1.5349339894712537,E_KLASSE,5,автоматическая,-2,Дубликат,полный,Левый,1,820000.0,0.7548033836457266,0,-0.2535184381244655
внедорожник,MERCEDES,чёрный,-0.6430150264188109,-0.7858388973798439,дизель,-0.2732132965139688,E_KLASSE,5,автоматическая,-1,Дубликат,полный,Левый,1,1330000.0,-0.348829839260494,0,0.6467011670075173
внедорожник,MERCEDES,синий,0.20943600504268312,-0.2898678658456572,дизель,0.7163808262211867,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,790000.0,0.3869256426769864,0,-0.6233761053492337
седан,AUDI,чёрный,-0.7377318076923104,-0.6939924100586983,бензин,0.9362906312734435,E_KLASSE,4,вариатор,-1,Оригинал,передний,Левый,1,800000.0,-0.1648909687761239,0,-0.5815054260407694
внедорожник,MERCEDES,серый,-0.7377318076923104,1.15212198509633,бензин,-1.0428976141968676,E_KLASSE,5,роботизированная,-1,Оригинал,полный,Левый,1,2340000.0,-1.2685241916823444,0,-0.5934684772717592
седан,MERCEDES,чёрный,0.6830199114101799,0.46327333018773736,бензин,-0.07512343100745261,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,1279000.0,-0.5327687097448641,0,1.8938492578382045
внедорожник,AUDI,чёрный,0.20943600504268312,-0.16128278359605328,дизель,0.7285980376129788,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,950000.0,0.9387422541300967,0,-0.49377638368017746
седан,MERCEDES,белый,-0.7377318076923104,-0.4092682993631466,бензин,-0.37095098764830514,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,1600000.0,-0.5327687097448641,0,-0.6931605708633409
седан,MERCEDES,красный,2.482638755606668,2.024663614647214,бензин,0.1788235249823368,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,1200000.0,0.9387422541300967,0,0.01963789831646836
седан,MERCEDES,чёрный,-0.9271653702393091,-0.65725381513024,бензин,0.7792994648889158,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,835000.0,0.20298677219261632,0,-0.7390189339154685
внедорожник,AUDI,белый,-0.7377318076923104,-0.4092682993631466,бензин,0.9362906312734435,E_KLASSE,5,роботизированная,-1,Дубликат,полный,Левый,1,950000.0,0.3869256426769864,0,-0.6742190730809403
седан,BMW,белый,-0.7377318076923104,-0.65725381513024,дизель,-0.6349038397679723,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,1424000.0,-0.1648909687761239,1,0.35560025372009874
внедорожник,AUDI,пурпурный,0.7777366926836793,0.22447246315275857,бензин,0.789684094571939,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,850000.0,0.9387422541300967,0,-0.13588176768639912
внедорожник,BMW,чёрный,0.20943600504268312,0.0775180834389255,бензин,1.4616307211205015,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,750000.0,0.7548033836457266,0,-0.6353391565802234
седан,BMW,белый,-0.7377318076923104,-0.65725381513024,дизель,0.789684094571939,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,1,1100000.0,-0.5327687097448641,0,-0.7838803760316803
седан,MERCEDES,чёрный,1.1566038177776767,3.2737758422147953,бензин,-1.4631086000175548,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,8490000.0,-1.0845853211979744,0,7.88434716175635
лифтбек,AUDI,коричневый,0.20943600504268312,0.7112588459548307,бензин,-0.8107705977528187,E_KLASSE,5,роботизированная,-2,Оригинал,полный,Левый,1,2150000.0,-0.7167075802292342,0,-0.08005419527511336
седан,BMW,чёрный,1.5354709428716744,1.3909228521313086,бензин,-0.23039197058573768,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,1,820000.0,0.3869256426769864,1,0.4712430822863335
седан,MERCEDES,чёрный,0.20943600504268312,0.7112588459548307,бензин,-1.2628074192491243,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,5000000.0,-0.7167075802292342,0,-0.6682375474654455
седан,BMW,чёрный,0.20943600504268312,-0.06025164754279303,дизель,-1.290907005450246,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,6398000.0,-1.6364019326510848,1,1.4482255994838342
седан,BMW,чёрный,-0.7377318076923104,-0.6021459227375525,дизель,0.16660631359054476,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,1700000.0,-1.0845853211979744,0,-0.7609511945056164
седан,BMW,фиолетовый,-0.7377318076923104,-0.65725381513024,бензин,-0.8352050205364028,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,1830000.0,-0.9006464507136043,1,2.8189918863680825
купе-хардтоп,MERCEDES,синий,-0.7377318076923104,-0.65725381513024,бензин,-0.165396405981404,E_KLASSE,2,автоматическая,-2,Оригинал,задний,Левый,1,1490000.0,-0.5327687097448641,0,2.212863957331266
седан,AUDI,чёрный,-0.7377318076923104,-0.6939924100586983,бензин,-0.07428044342141896,E_KLASSE,4,вариатор,0,Оригинал,передний,Левый,1,1149000.0,-0.1648909687761239,0,-0.7270558826844786
внедорожник,BMW,голубой,1.7249045054186725,0.8398439282044347,бензин,1.8403642742660549,E_KLASSE,5,автоматическая,-2,Дубликат,полный,Левый,1,420000.0,2.0423754770363174,0,-0.7400158548513843
внедорожник,BMW,синий,0.20943600504268312,0.46327333018773736,дизель,0.056651411064416374,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,1890000.0,0.01904790170824622,0,0.14624685717777713
хэтчбек,AUDI,белый,-1.4954660578803052,-1.3828410649672909,бензин,0.4067111690734338,E_KLASSE,3,роботизированная,0,Оригинал,передний,Левый,1,520000.0,0.3869256426769864,0,0.26388352761584355
седан,BMW,серый,-0.7377318076923104,-0.6021459227375525,дизель,-1.1848982622036666,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,1830152.0,-0.9006464507136043,1,1.237875282005597
универсал,AUDI,чёрный,-0.26414790132481364,-0.6939924100586983,дизель,0.25212679333308907,E_KLASSE,5,автоматическая,-2,Оригинал,передний,Левый,1,350000.0,1.6744977360675772,0,-0.5186994070780729
внедорожник,AUDI,чёрный,1.3460373803246755,0.8673978744007783,бензин,0.23990958194129702,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,715000.0,0.9387422541300967,0,-0.16678631669978944
хэтчбек,BMW,красный,-0.7377318076923104,-1.1624094953965411,бензин,1.2820377136611583,E_KLASSE,5,автоматическая,-2,Дубликат,задний,Левый,1,350000.0,1.1226811246144668,0,-0.23258309847023337
внедорожник,BMW,серебристый,0.20943600504268312,-0.22557532472085526,бензин,-0.07773791424529611,E_KLASSE,5,автоматическая,-2,Дубликат,полный,Левый,1,690000.0,1.3066199950988369,0,-0.6522868124907923
седан,AUDI,чёрный,0.02000244249568425,-0.4735608404879486,бензин,-0.3831681990400972,E_KLASSE,4,роботизированная,-1,Оригинал,полный,Левый,1,900000.0,-0.1648909687761239,0,-0.7838803760316803
внедорожник,AUDI,серебристый,0.20943600504268312,-0.20720602725662612,дизель,0.5416747033185605,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,1130000.0,0.9387422541300967,0,0.8580484054216706
седан,BMW,чёрный,-0.7377318076923104,-0.9144239796294479,бензин,1.5227167780794617,E_KLASSE,4,автоматическая,-2,Дубликат,задний,Левый,1,520000.0,0.5708645131613566,0,-0.5226870908217361
седан,AUDI,коричневый,-0.9271653702393091,-0.8776853847009896,бензин,0.36208169585921746,E_KLASSE,4,вариатор,-1,Оригинал,передний,Левый,1,400000.0,0.5708645131613566,0,-0.5177024861421571
купе,BMW,серый,-1.2113157140598072,-0.22557532472085526,гибрид,-1.4509769091055054,E_KLASSE,2,автоматическая,0,Оригинал,полный,Левый,1,6000000.0,-0.7167075802292342,0,0.6108120133145479
минивэн,MERCEDES,серый,-0.6430150264188109,-1.0981169542717393,дизель,-0.3820808672262277,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,2070000.0,-0.7167075802292342,0,-0.7390189339154685
седан,AUDI,синий,-0.9271653702393091,-0.7858388973798439,бензин,0.20425975910004784,E_KLASSE,4,механическая,-2,Оригинал,полный,Левый,1,1045000.0,-0.1648909687761239,0,-0.7390189339154685
внедорожник,MERCEDES,белый,0.20943600504268312,-0.06025164754279303,дизель,-0.004434645894543843,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,2350000.0,-0.348829839260494,0,-0.6343422356443077
седан,MERCEDES,белый,-0.7377318076923104,-0.65725381513024,бензин,-0.42452345960131327,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,1,1449000.0,-0.5327687097448641,0,-0.3851120016653534
седан,BMW,серый,-0.7377318076923104,-0.7215463562550419,дизель,0.442715291045045,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,897000.0,0.5708645131613566,0,-0.7370250920436369
внедорожник,AUDI,чёрный,0.7777366926836793,0.22447246315275857,бензин,0.19782128869657345,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,1171000.0,0.20298677219261632,0,-0.5186994070780729
универсал,AUDI,синий,-0.7377318076923104,-0.7858388973798439,бензин,0.7285980376129788,E_KLASSE,5,вариатор,-2,Оригинал,передний,Левый,1,490000.0,1.1226811246144668,0,-0.40106273664000647
седан,MERCEDES,чёрный,-0.6430150264188109,-0.4735608404879486,дизель,-0.46868867878264153,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,1950000.0,-0.7167075802292342,0,0.3655694630792569
седан,MERCEDES,чёрный,0.20943600504268312,-0.2898678658456572,дизель,1.9503191767921833,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,1,750000.0,0.7548033836457266,0,-0.36417666201112125
внедорожник,BMW,серебристый,0.20943600504268312,-0.22557532472085526,бензин,1.3638930299861651,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,420000.0,2.0423754770363174,0,-0.2505276753167181
внедорожник,BMW,чёрный,0.20943600504268312,0.5275658713125393,дизель,-0.15104118259604837,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,3350000.0,-0.5327687097448641,0,0.19908366678131545
хэтчбек,AUDI,синий,-0.7377318076923104,0.40816543779504993,бензин,-0.8315398571188652,E_KLASSE,5,роботизированная,-1,Оригинал,полный,Левый,1,1900000.0,-0.5327687097448641,0,-0.34224440142097323
седан,MERCEDES,чёрный,0.20943600504268312,-0.22557532472085526,бензин,0.07009034359538763,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,1280000.0,0.20298677219261632,0,-0.3262936664463202
седан,MERCEDES,чёрный,2.577355536880167,2.4012342126639115,бензин,0.6064259236950583,E_KLASSE,4,автоматическая,-2,Дубликат,задний,Левый,1,620000.0,0.9387422541300967,0,-0.7150928314534889
седан,AUDI,серебристый,-0.9271653702393091,-0.9695318720221353,бензин,1.7181921603481345,E_KLASSE,4,механическая,-1,Оригинал,передний,Левый,1,349000.0,1.8584366065519473,0,0.5769167014934101
седан,BMW,серебристый,0.7777366926836793,0.15099527329584203,бензин,2.439007632463865,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,340000.0,1.6744977360675772,0,0.39148940741306815
универсал,MERCEDES,бежевый,-0.9271653702393091,-0.4735608404879486,бензин,-0.3587337762565131,E_KLASSE,5,автоматическая,-2,Оригинал,задний,Левый,1,820000.0,-0.1648909687761239,0,-0.7041267011584149
седан,MERCEDES,чёрный,0.6830199114101799,0.15099527329584203,бензин,0.11773746802337659,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,1,950000.0,0.20298677219261632,0,-0.6931605708633409
родстер,MERCEDES,жёлтый,1.1566038177776767,2.024663614647214,бензин,-1.3361106875998767,E_KLASSE,2,роботизированная,0,Оригинал,задний,Левый,1,9700000.0,-1.2685241916823444,0,0.6636488229180862
внедорожник,BMW,белый,0.20943600504268312,0.46327333018773736,дизель,-0.615295215484146,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,2100000.0,-0.348829839260494,0,-0.6841882824400985
седан,BMW,чёрный,0.20943600504268312,-0.06025164754279303,дизель,-1.2750246306409163,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,6250000.0,-1.6364019326510848,1,2.4989802659391054
седан,BMW,серебристый,0.20943600504268312,-0.22557532472085526,бензин,2.8055239742176266,E_KLASSE,4,механическая,-2,Дубликат,задний,Левый,1,445000.0,1.8584366065519473,0,0.812190042369543
седан,MERCEDES,чёрный,-0.7377318076923104,-0.65725381513024,бензин,-0.19393581179263022,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,2230000.0,-1.0845853211979744,0,-0.10497721867300878
седан,MERCEDES,чёрный,0.11471922376918368,-0.06025164754279303,дизель,-1.200133124809231,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,4349000.0,-1.2685241916823444,0,0.025619423931963262
седан,MERCEDES,синий,-0.6430150264188109,-0.4735608404879486,дизель,0.23990958194129702,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,1,910000.0,-0.1648909687761239,0,-0.28442298713785585
седан,MERCEDES,чёрный,1.8196212866921724,1.831785991272808,бензин,0.30099563890025727,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,2750000.0,-0.5327687097448641,0,-0.5984530819513383
седан,AUDI,белый,0.3041527863161826,-0.005143755150105623,бензин,0.8752045743144833,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,1,470000.0,1.1226811246144668,0,-0.5486070351555474
седан,MERCEDES,серый,2.577355536880167,3.025790326447702,бензин,-0.7802275692733386,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,3050000.0,-0.1648909687761239,0,-0.06410346030046028
седан,BMW,коричневый,-0.7377318076923104,-0.65725381513024,бензин,0.1421718908069607,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,1020000.0,0.20298677219261632,0,-0.5535916398351265
хэтчбек,AUDI,белый,-1.4954660578803052,-1.3828410649672909,бензин,-0.004434645894543843,E_KLASSE,5,роботизированная,-2,Оригинал,передний,Левый,1,480000.0,0.3869256426769864,0,-0.38212123885760596
седан,MERCEDES,белый,-0.7377318076923104,-0.65725381513024,бензин,-0.26099608512217676,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,1349999.0,-0.5327687097448641,0,-0.371155108562532
купе,AUDI,серебристый,-0.9271653702393091,-0.7858388973798439,бензин,0.29610875434354045,E_KLASSE,2,вариатор,-2,Оригинал,передний,Левый,1,639000.0,0.5708645131613566,0,-0.6592652590422031
седан,BMW,чёрный,-0.26414790132481364,-0.34497575823834464,бензин,0.6064259236950583,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,1,670000.0,0.5708645131613566,0,-0.5057394349111672
седан,BMW,чёрный,-0.26414790132481364,-0.34497575823834464,бензин,0.7285980376129788,E_KLASSE,4,автоматическая,-2,Дубликат,задний,Левый,1,430000.0,1.4905588655832072,0,-0.5047425139752515
седан,MERCEDES,белый,0.11471922376918368,-0.06025164754279303,дизель,-0.615295215484146,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,4099000.0,-1.2685241916823444,0,0.850073037934344
внедорожник,AUDI,чёрный,0.20943600504268312,0.15099527329584203,бензин,-0.28054362334904404,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,1505000.0,0.20298677219261632,0,-0.29439219649701404
лифтбек,AUDI,чёрный,0.02000244249568425,-0.4735608404879486,бензин,0.36023689693905686,E_KLASSE,5,роботизированная,-2,Оригинал,полный,Левый,1,1125000.0,0.01904790170824622,0,1.9277445696593423
внедорожник,MERCEDES,чёрный,1.8196212866921724,1.023536902846726,бензин,0.30099563890025727,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,1650000.0,-0.348829839260494,0,-0.6363360775161393
купе-хардтоп,MERCEDES,чёрный,2.577355536880167,1.2164145262211319,бензин,0.03221698828083229,E_KLASSE,2,автоматическая,-2,Дубликат,задний,Левый,1,1030000.0,0.7548033836457266,0,-0.534650142052726
седан,AUDI,красный,-0.35886468259831306,-0.8317621410404168,бензин,1.7059749489563425,E_KLASSE,4,автоматическая,-2,Оригинал,передний,Левый,1,308999.0,2.4102532180050575,0,-0.32031214083082526
внедорожник,AUDI,белый,-0.7377318076923104,-0.4092682993631466,бензин,0.33764727307563336,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,1,1050000.0,0.3869256426769864,0,-0.4519057043717131
седан,MERCEDES,белый,0.6830199114101799,-0.06025164754279303,бензин,-0.884073866103571,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,2445300.0,-0.5327687097448641,0,-0.2056662332005063
седан,BMW,чёрный,-0.7377318076923104,-0.0969902424712513,бензин,0.8507701515308992,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,1,1150000.0,0.20298677219261632,1,-0.6233761053492337
купе,BMW,синий,0.20943600504268312,0.46327333018773736,бензин,-0.07773791424529611,E_KLASSE,2,автоматическая,-1,Оригинал,полный,Левый,1,1150000.0,0.3869256426769864,0,-0.6373329984520552
купе,MERCEDES,синий,1.3460373803246755,0.215287814420644,бензин,0.30099563890025727,E_KLASSE,2,автоматическая,-2,Дубликат,задний,Левый,1,900000.0,3.329947570426908,0,0.05153936826577451
родстер,MERCEDES,чёрный,2.577355536880167,3.025790326447702,бензин,-1.4141420167592524,E_KLASSE,2,автоматическая,0,Оригинал,задний,Левый,1,7900000.0,-1.0845853211979744,0,0.25790200200034863
внедорожник,BMW,белый,0.20943600504268312,-0.0969902424712513,дизель,0.8507701515308992,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,1,1350000.0,0.01904790170824622,0,-0.6682375474654455
седан,BMW,пурпурный,-0.5482982451453116,-0.7858388973798439,бензин,0.4842538097771379,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,1,410000.0,1.6744977360675772,0,-0.20167854945684305
внедорожник,BMW,синий,-0.7377318076923104,-0.5837766252733234,бензин,-1.2017213622901641,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,1,1760000.0,-0.9006464507136043,1,-0.49477330461609326
минивэн,MERCEDES,чёрный,-0.6430150264188109,-1.0981169542717393,дизель,-0.004434645894543843,E_KLASSE,5,автоматическая,-1,Оригинал,задний,Левый,1,2450000.0,-0.7167075802292342,0,-0.3252967455104044
